"species","longitude","latitude"
"Clupea harengus",9.25,77.25
"Clupea harengus",10.25,70.25
"Clupea harengus",10.75,70.25
"Clupea harengus",11.75,70.75
"Clupea harengus",12.25,70.25
"Clupea harengus",12.75,70.25
"Clupea harengus",13.25,70.75
"Clupea harengus",13.75,70.75
"Clupea harengus",14.25,70.25
"Clupea harengus",14.75,70.25
"Clupea harengus",14.25,70.75
"Clupea harengus",14.75,70.75
"Clupea harengus",10.75,71.25
"Clupea harengus",10.25,71.75
"Clupea harengus",11.75,71.75
"Clupea harengus",12.75,71.25
"Clupea harengus",12.75,71.75
"Clupea harengus",13.25,71.25
"Clupea harengus",13.25,71.75
"Clupea harengus",13.75,71.75
"Clupea harengus",14.75,71.25
"Clupea harengus",14.25,71.75
"Clupea harengus",10.25,72.75
"Clupea harengus",11.25,72.25
"Clupea harengus",11.75,72.25
"Clupea harengus",11.75,72.75
"Clupea harengus",12.25,72.25
"Clupea harengus",12.75,72.25
"Clupea harengus",12.25,72.75
"Clupea harengus",12.75,72.75
"Clupea harengus",13.75,72.75
"Clupea harengus",14.25,72.75
"Clupea harengus",14.75,72.75
"Clupea harengus",10.75,73.75
"Clupea harengus",11.25,73.25
"Clupea harengus",12.75,73.75
"Clupea harengus",13.25,73.25
"Clupea harengus",13.75,73.25
"Clupea harengus",14.25,73.25
"Clupea harengus",14.75,73.75
"Clupea harengus",13.75,74.25
"Clupea harengus",13.75,74.75
"Clupea harengus",14.25,74.25
"Clupea harengus",14.75,74.25
"Clupea harengus",15.75,70.25
"Clupea harengus",15.25,70.75
"Clupea harengus",15.75,70.75
"Clupea harengus",16.25,70.25
"Clupea harengus",16.75,70.25
"Clupea harengus",16.25,70.75
"Clupea harengus",16.75,70.75
"Clupea harengus",17.25,70.25
"Clupea harengus",17.75,70.25
"Clupea harengus",17.75,70.75
"Clupea harengus",18.25,70.25
"Clupea harengus",18.75,70.25
"Clupea harengus",18.25,70.75
"Clupea harengus",18.75,70.75
"Clupea harengus",19.25,70.25
"Clupea harengus",19.25,70.75
"Clupea harengus",19.75,70.75
"Clupea harengus",15.25,71.25
"Clupea harengus",15.75,71.25
"Clupea harengus",15.25,71.75
"Clupea harengus",15.75,71.75
"Clupea harengus",16.25,71.75
"Clupea harengus",16.75,71.75
"Clupea harengus",17.25,71.25
"Clupea harengus",17.75,71.25
"Clupea harengus",17.75,71.75
"Clupea harengus",18.25,71.25
"Clupea harengus",18.75,71.25
"Clupea harengus",18.25,71.75
"Clupea harengus",18.75,71.75
"Clupea harengus",19.25,71.25
"Clupea harengus",19.75,71.25
"Clupea harengus",19.25,71.75
"Clupea harengus",19.75,71.75
"Clupea harengus",15.25,72.25
"Clupea harengus",15.75,72.25
"Clupea harengus",15.25,72.75
"Clupea harengus",15.75,72.75
"Clupea harengus",16.25,72.25
"Clupea harengus",16.75,72.75
"Clupea harengus",17.75,72.25
"Clupea harengus",17.25,72.75
"Clupea harengus",18.25,72.75
"Clupea harengus",18.75,72.75
"Clupea harengus",19.75,72.25
"Clupea harengus",19.25,72.75
"Clupea harengus",19.75,72.75
"Clupea harengus",15.25,73.25
"Clupea harengus",15.75,73.25
"Clupea harengus",15.25,73.75
"Clupea harengus",15.75,73.75
"Clupea harengus",16.25,73.25
"Clupea harengus",17.25,73.75
"Clupea harengus",17.75,73.75
"Clupea harengus",18.75,73.25
"Clupea harengus",18.25,73.75
"Clupea harengus",19.25,73.25
"Clupea harengus",15.25,74.25
"Clupea harengus",17.75,74.25
"Clupea harengus",17.25,74.75
"Clupea harengus",13.75,76.25
"Clupea harengus",10.75,79.25
"Clupea harengus",11.75,79.25
"Clupea harengus",19.75,76.75
"Clupea harengus",17.75,77.25
"Clupea harengus",20.25,70.25
"Clupea harengus",20.75,70.25
"Clupea harengus",20.25,70.75
"Clupea harengus",20.75,70.75
"Clupea harengus",21.25,70.25
"Clupea harengus",21.75,70.25
"Clupea harengus",21.25,70.75
"Clupea harengus",21.75,70.75
"Clupea harengus",22.25,70.25
"Clupea harengus",22.75,70.25
"Clupea harengus",22.25,70.75
"Clupea harengus",22.75,70.75
"Clupea harengus",23.75,70.75
"Clupea harengus",24.75,70.75
"Clupea harengus",20.25,71.25
"Clupea harengus",20.75,71.25
"Clupea harengus",20.25,71.75
"Clupea harengus",20.75,71.75
"Clupea harengus",21.25,71.25
"Clupea harengus",21.75,71.25
"Clupea harengus",21.75,71.75
"Clupea harengus",22.25,71.25
"Clupea harengus",22.75,71.25
"Clupea harengus",22.75,71.75
"Clupea harengus",23.25,71.25
"Clupea harengus",23.25,71.75
"Clupea harengus",23.75,71.75
"Clupea harengus",24.25,71.25
"Clupea harengus",24.75,71.25
"Clupea harengus",24.25,71.75
"Clupea harengus",24.75,71.75
"Clupea harengus",20.25,72.25
"Clupea harengus",20.25,72.75
"Clupea harengus",21.75,72.25
"Clupea harengus",21.25,72.75
"Clupea harengus",22.75,72.75
"Clupea harengus",23.25,72.25
"Clupea harengus",23.25,72.75
"Clupea harengus",20.25,73.25
"Clupea harengus",20.75,73.75
"Clupea harengus",21.25,73.25
"Clupea harengus",21.25,73.75
"Clupea harengus",23.25,73.75
"Clupea harengus",20.75,74.25
"Clupea harengus",25.25,70.25
"Clupea harengus",25.25,70.75
"Clupea harengus",26.25,70.75
"Clupea harengus",26.75,70.75
"Clupea harengus",25.25,71.25
"Clupea harengus",25.75,71.25
"Clupea harengus",25.25,71.75
"Clupea harengus",25.75,71.75
"Clupea harengus",27.25,71.25
"Clupea harengus",27.25,71.75
"Clupea harengus",28.25,71.25
"Clupea harengus",25.25,72.25
"Clupea harengus",25.25,72.75
"Clupea harengus",26.75,72.75
"Clupea harengus",27.25,72.25
"Clupea harengus",27.25,72.75
"Clupea harengus",29.25,72.25
"Clupea harengus",29.25,72.75
"Clupea harengus",28.25,74.25
"Clupea harengus",28.75,74.75
"Clupea harengus",30.25,70.25
"Clupea harengus",31.25,71.75
"Clupea harengus",33.25,71.75
"Clupea harengus",30.25,74.75
"Clupea harengus",38.25,71.75
"Clupea harengus",38.75,71.75
"Clupea harengus",40.25,71.25
"Clupea harengus",44.25,71.75
"Clupea harengus",-69.25,39.25
"Clupea harengus",-69.75,39.75
"Clupea harengus",-77.25,33.75
"Clupea harengus",-78.25,33.75
"Clupea harengus",-78.75,33.75
"Clupea harengus",-75.75,34.25
"Clupea harengus",-75.75,34.75
"Clupea harengus",-76.25,34.75
"Clupea harengus",-76.75,34.75
"Clupea harengus",-71.75,35.75
"Clupea harengus",-74.75,35.25
"Clupea harengus",-74.75,35.75
"Clupea harengus",-73.25,36.25
"Clupea harengus",-74.75,36.25
"Clupea harengus",-74.75,36.75
"Clupea harengus",-71.75,37.75
"Clupea harengus",-74.75,37.25
"Clupea harengus",-74.25,37.75
"Clupea harengus",-74.75,37.75
"Clupea harengus",-73.75,38.25
"Clupea harengus",-73.25,38.75
"Clupea harengus",-73.75,38.75
"Clupea harengus",-74.25,38.25
"Clupea harengus",-74.75,38.25
"Clupea harengus",-74.25,38.75
"Clupea harengus",-74.75,38.75
"Clupea harengus",-70.25,39.75
"Clupea harengus",-71.25,39.75
"Clupea harengus",-71.75,39.75
"Clupea harengus",-72.25,39.25
"Clupea harengus",-72.75,39.25
"Clupea harengus",-72.25,39.75
"Clupea harengus",-72.75,39.75
"Clupea harengus",-73.25,39.25
"Clupea harengus",-73.75,39.25
"Clupea harengus",-73.25,39.75
"Clupea harengus",-73.75,39.75
"Clupea harengus",-74.25,39.25
"Clupea harengus",-74.75,39.25
"Clupea harengus",-74.25,39.75
"Clupea harengus",-75.25,35.25
"Clupea harengus",-75.75,35.25
"Clupea harengus",-75.25,35.75
"Clupea harengus",-75.75,35.75
"Clupea harengus",-75.25,36.25
"Clupea harengus",-75.75,36.25
"Clupea harengus",-75.25,36.75
"Clupea harengus",-75.75,36.75
"Clupea harengus",-76.25,36.75
"Clupea harengus",-75.25,37.25
"Clupea harengus",-75.75,37.25
"Clupea harengus",-75.25,37.75
"Clupea harengus",-75.75,37.75
"Clupea harengus",-76.25,37.25
"Clupea harengus",-76.25,37.75
"Clupea harengus",-75.25,38.25
"Clupea harengus",-75.75,38.25
"Clupea harengus",-75.25,38.75
"Clupea harengus",-76.25,38.25
"Clupea harengus",-0.75,45.25
"Clupea harengus",-1.25,45.75
"Clupea harengus",-1.25,46.25
"Clupea harengus",-1.75,46.25
"Clupea harengus",-2.25,46.75
"Clupea harengus",-1.75,47.25
"Clupea harengus",-2.25,47.25
"Clupea harengus",-2.75,47.25
"Clupea harengus",-4.25,47.75
"Clupea harengus",-1.25,48.75
"Clupea harengus",-1.75,48.75
"Clupea harengus",-2.25,48.75
"Clupea harengus",-2.75,48.75
"Clupea harengus",-3.75,48.75
"Clupea harengus",-4.75,48.25
"Clupea harengus",-4.25,48.75
"Clupea harengus",-0.25,49.25
"Clupea harengus",-0.75,49.25
"Clupea harengus",-0.25,49.75
"Clupea harengus",-0.75,49.75
"Clupea harengus",-1.75,49.25
"Clupea harengus",-1.25,49.75
"Clupea harengus",-1.75,49.75
"Clupea harengus",-2.25,49.25
"Clupea harengus",-5.75,46.75
"Clupea harengus",-8.75,49.25
"Clupea harengus",-10.25,46.25
"Clupea harengus",-10.75,49.75
"Clupea harengus",-49.75,43.25
"Clupea harengus",-49.25,43.75
"Clupea harengus",-49.75,43.75
"Clupea harengus",-48.75,44.25
"Clupea harengus",-48.75,44.75
"Clupea harengus",-49.25,44.25
"Clupea harengus",-49.25,44.75
"Clupea harengus",-49.75,44.75
"Clupea harengus",-47.75,45.75
"Clupea harengus",-48.25,45.25
"Clupea harengus",-48.75,45.25
"Clupea harengus",-48.25,45.75
"Clupea harengus",-49.25,45.25
"Clupea harengus",-49.75,45.25
"Clupea harengus",-49.75,45.75
"Clupea harengus",-47.25,46.25
"Clupea harengus",-47.75,46.25
"Clupea harengus",-47.25,46.75
"Clupea harengus",-47.75,46.75
"Clupea harengus",-48.25,46.25
"Clupea harengus",-48.25,46.75
"Clupea harengus",-49.75,46.25
"Clupea harengus",-49.25,46.75
"Clupea harengus",-49.75,46.75
"Clupea harengus",-47.25,47.25
"Clupea harengus",-47.75,47.25
"Clupea harengus",-47.25,47.75
"Clupea harengus",-47.75,47.75
"Clupea harengus",-48.25,47.25
"Clupea harengus",-48.75,47.25
"Clupea harengus",-48.25,47.75
"Clupea harengus",-48.75,47.75
"Clupea harengus",-49.75,47.25
"Clupea harengus",-49.25,47.75
"Clupea harengus",-49.75,47.75
"Clupea harengus",-48.25,48.25
"Clupea harengus",-48.75,48.25
"Clupea harengus",-48.75,48.75
"Clupea harengus",-49.25,48.25
"Clupea harengus",-49.75,48.25
"Clupea harengus",-49.75,48.75
"Clupea harengus",-50.25,42.75
"Clupea harengus",-50.75,42.75
"Clupea harengus",-50.25,43.25
"Clupea harengus",-50.75,43.25
"Clupea harengus",-50.25,43.75
"Clupea harengus",-50.75,43.75
"Clupea harengus",-51.25,43.25
"Clupea harengus",-51.75,43.25
"Clupea harengus",-51.25,43.75
"Clupea harengus",-51.75,43.75
"Clupea harengus",-52.25,43.75
"Clupea harengus",-52.75,43.75
"Clupea harengus",-50.25,44.25
"Clupea harengus",-50.75,44.25
"Clupea harengus",-50.25,44.75
"Clupea harengus",-50.75,44.75
"Clupea harengus",-51.25,44.25
"Clupea harengus",-51.75,44.25
"Clupea harengus",-51.25,44.75
"Clupea harengus",-51.75,44.75
"Clupea harengus",-52.25,44.25
"Clupea harengus",-52.75,44.25
"Clupea harengus",-52.25,44.75
"Clupea harengus",-52.75,44.75
"Clupea harengus",-53.25,44.25
"Clupea harengus",-53.25,44.75
"Clupea harengus",-53.75,44.75
"Clupea harengus",-54.25,44.75
"Clupea harengus",-56.75,41.25
"Clupea harengus",-58.75,43.75
"Clupea harengus",-59.25,43.75
"Clupea harengus",-59.75,43.75
"Clupea harengus",-55.75,44.75
"Clupea harengus",-56.25,44.75
"Clupea harengus",-57.25,44.25
"Clupea harengus",-57.75,44.25
"Clupea harengus",-57.25,44.75
"Clupea harengus",-57.75,44.75
"Clupea harengus",-58.25,44.25
"Clupea harengus",-58.75,44.25
"Clupea harengus",-58.25,44.75
"Clupea harengus",-58.75,44.75
"Clupea harengus",-59.25,44.25
"Clupea harengus",-59.75,44.25
"Clupea harengus",-59.25,44.75
"Clupea harengus",-59.75,44.75
"Clupea harengus",-50.25,45.25
"Clupea harengus",-50.75,45.25
"Clupea harengus",-50.25,45.75
"Clupea harengus",-50.75,45.75
"Clupea harengus",-51.25,45.25
"Clupea harengus",-51.75,45.25
"Clupea harengus",-51.25,45.75
"Clupea harengus",-51.75,45.75
"Clupea harengus",-52.25,45.25
"Clupea harengus",-52.75,45.25
"Clupea harengus",-52.25,45.75
"Clupea harengus",-52.75,45.75
"Clupea harengus",-53.25,45.25
"Clupea harengus",-53.75,45.25
"Clupea harengus",-53.25,45.75
"Clupea harengus",-53.75,45.75
"Clupea harengus",-54.25,45.25
"Clupea harengus",-54.75,45.25
"Clupea harengus",-54.25,45.75
"Clupea harengus",-54.75,45.75
"Clupea harengus",-50.25,46.25
"Clupea harengus",-50.75,46.25
"Clupea harengus",-50.25,46.75
"Clupea harengus",-50.75,46.75
"Clupea harengus",-51.25,46.25
"Clupea harengus",-51.75,46.25
"Clupea harengus",-51.25,46.75
"Clupea harengus",-51.75,46.75
"Clupea harengus",-52.25,46.25
"Clupea harengus",-52.75,46.25
"Clupea harengus",-52.25,46.75
"Clupea harengus",-52.75,46.75
"Clupea harengus",-53.25,46.25
"Clupea harengus",-53.75,46.25
"Clupea harengus",-53.25,46.75
"Clupea harengus",-53.75,46.75
"Clupea harengus",-54.25,46.25
"Clupea harengus",-54.75,46.25
"Clupea harengus",-54.25,46.75
"Clupea harengus",-54.75,46.75
"Clupea harengus",-50.25,47.25
"Clupea harengus",-50.75,47.25
"Clupea harengus",-50.25,47.75
"Clupea harengus",-51.25,47.25
"Clupea harengus",-51.75,47.25
"Clupea harengus",-51.25,47.75
"Clupea harengus",-51.75,47.75
"Clupea harengus",-52.25,47.25
"Clupea harengus",-52.75,47.25
"Clupea harengus",-52.25,47.75
"Clupea harengus",-52.75,47.75
"Clupea harengus",-53.75,47.25
"Clupea harengus",-53.25,47.75
"Clupea harengus",-53.75,47.75
"Clupea harengus",-54.25,47.25
"Clupea harengus",-54.75,47.25
"Clupea harengus",-50.25,48.25
"Clupea harengus",-50.75,48.25
"Clupea harengus",-50.25,48.75
"Clupea harengus",-50.75,48.75
"Clupea harengus",-51.25,48.25
"Clupea harengus",-51.75,48.25
"Clupea harengus",-51.25,48.75
"Clupea harengus",-51.75,48.75
"Clupea harengus",-52.25,48.25
"Clupea harengus",-52.75,48.25
"Clupea harengus",-52.25,48.75
"Clupea harengus",-52.75,48.75
"Clupea harengus",-53.25,48.25
"Clupea harengus",-53.25,48.75
"Clupea harengus",-53.75,48.75
"Clupea harengus",-50.25,49.25
"Clupea harengus",-50.75,49.25
"Clupea harengus",-50.75,49.75
"Clupea harengus",-51.25,49.25
"Clupea harengus",-51.75,49.25
"Clupea harengus",-51.75,49.75
"Clupea harengus",-52.25,49.25
"Clupea harengus",-52.75,49.25
"Clupea harengus",-52.25,49.75
"Clupea harengus",-52.75,49.75
"Clupea harengus",-53.25,49.25
"Clupea harengus",-53.75,49.25
"Clupea harengus",-53.25,49.75
"Clupea harengus",-53.75,49.75
"Clupea harengus",-54.25,49.75
"Clupea harengus",-54.75,49.75
"Clupea harengus",-55.25,45.25
"Clupea harengus",-55.75,45.25
"Clupea harengus",-55.25,45.75
"Clupea harengus",-55.75,45.75
"Clupea harengus",-56.25,45.25
"Clupea harengus",-56.75,45.25
"Clupea harengus",-56.25,45.75
"Clupea harengus",-56.75,45.75
"Clupea harengus",-57.25,45.25
"Clupea harengus",-57.75,45.25
"Clupea harengus",-57.25,45.75
"Clupea harengus",-57.75,45.75
"Clupea harengus",-58.25,45.25
"Clupea harengus",-58.75,45.25
"Clupea harengus",-58.25,45.75
"Clupea harengus",-58.75,45.75
"Clupea harengus",-59.25,45.25
"Clupea harengus",-59.75,45.25
"Clupea harengus",-59.25,45.75
"Clupea harengus",-59.75,45.75
"Clupea harengus",-55.25,46.25
"Clupea harengus",-55.75,46.25
"Clupea harengus",-55.25,46.75
"Clupea harengus",-55.75,46.75
"Clupea harengus",-56.25,46.25
"Clupea harengus",-56.75,46.25
"Clupea harengus",-56.25,46.75
"Clupea harengus",-56.75,46.75
"Clupea harengus",-57.25,46.25
"Clupea harengus",-57.75,46.25
"Clupea harengus",-57.25,46.75
"Clupea harengus",-57.75,46.75
"Clupea harengus",-58.75,46.25
"Clupea harengus",-58.25,46.75
"Clupea harengus",-58.75,46.75
"Clupea harengus",-59.25,46.25
"Clupea harengus",-59.75,46.25
"Clupea harengus",-59.25,46.75
"Clupea harengus",-59.75,46.75
"Clupea harengus",-55.25,47.25
"Clupea harengus",-55.75,47.25
"Clupea harengus",-55.25,47.75
"Clupea harengus",-56.25,47.25
"Clupea harengus",-56.75,47.25
"Clupea harengus",-56.25,47.75
"Clupea harengus",-56.75,47.75
"Clupea harengus",-57.25,47.25
"Clupea harengus",-57.75,47.25
"Clupea harengus",-57.25,47.75
"Clupea harengus",-57.75,47.75
"Clupea harengus",-58.25,47.25
"Clupea harengus",-58.75,47.25
"Clupea harengus",-58.25,47.75
"Clupea harengus",-58.75,47.75
"Clupea harengus",-59.25,47.25
"Clupea harengus",-59.75,47.25
"Clupea harengus",-59.25,47.75
"Clupea harengus",-59.75,47.75
"Clupea harengus",-58.75,48.25
"Clupea harengus",-58.75,48.75
"Clupea harengus",-59.25,48.25
"Clupea harengus",-59.75,48.25
"Clupea harengus",-59.25,48.75
"Clupea harengus",-59.75,48.75
"Clupea harengus",-55.25,49.25
"Clupea harengus",-55.25,49.75
"Clupea harengus",-55.75,49.75
"Clupea harengus",-56.25,49.75
"Clupea harengus",-56.75,49.75
"Clupea harengus",-58.25,49.25
"Clupea harengus",-58.75,49.25
"Clupea harengus",-58.25,49.75
"Clupea harengus",-58.75,49.75
"Clupea harengus",-59.25,49.25
"Clupea harengus",-59.75,49.25
"Clupea harengus",-59.25,49.75
"Clupea harengus",-59.75,49.75
"Clupea harengus",-61.75,42.75
"Clupea harengus",-62.25,42.75
"Clupea harengus",-62.75,42.75
"Clupea harengus",-63.25,42.75
"Clupea harengus",-63.75,42.75
"Clupea harengus",-64.75,42.25
"Clupea harengus",-64.25,42.75
"Clupea harengus",-64.75,42.75
"Clupea harengus",-60.25,43.25
"Clupea harengus",-60.75,43.25
"Clupea harengus",-60.25,43.75
"Clupea harengus",-60.75,43.75
"Clupea harengus",-61.25,43.25
"Clupea harengus",-61.75,43.25
"Clupea harengus",-61.25,43.75
"Clupea harengus",-61.75,43.75
"Clupea harengus",-62.25,43.25
"Clupea harengus",-62.75,43.25
"Clupea harengus",-62.25,43.75
"Clupea harengus",-62.75,43.75
"Clupea harengus",-63.25,43.25
"Clupea harengus",-63.75,43.25
"Clupea harengus",-63.25,43.75
"Clupea harengus",-63.75,43.75
"Clupea harengus",-64.25,43.25
"Clupea harengus",-64.75,43.25
"Clupea harengus",-64.25,43.75
"Clupea harengus",-64.75,43.75
"Clupea harengus",-60.25,44.25
"Clupea harengus",-60.75,44.25
"Clupea harengus",-60.25,44.75
"Clupea harengus",-60.75,44.75
"Clupea harengus",-61.25,44.25
"Clupea harengus",-61.75,44.25
"Clupea harengus",-61.25,44.75
"Clupea harengus",-61.75,44.75
"Clupea harengus",-62.25,44.25
"Clupea harengus",-62.75,44.25
"Clupea harengus",-62.25,44.75
"Clupea harengus",-62.75,44.75
"Clupea harengus",-63.25,44.25
"Clupea harengus",-63.75,44.25
"Clupea harengus",-63.25,44.75
"Clupea harengus",-63.75,44.75
"Clupea harengus",-64.25,44.25
"Clupea harengus",-64.75,44.25
"Clupea harengus",-64.25,44.75
"Clupea harengus",-66.25,40.75
"Clupea harengus",-66.75,40.75
"Clupea harengus",-67.25,40.25
"Clupea harengus",-67.75,40.25
"Clupea harengus",-67.25,40.75
"Clupea harengus",-67.75,40.75
"Clupea harengus",-68.25,40.25
"Clupea harengus",-68.75,40.25
"Clupea harengus",-68.25,40.75
"Clupea harengus",-68.75,40.75
"Clupea harengus",-69.25,40.25
"Clupea harengus",-69.75,40.25
"Clupea harengus",-69.25,40.75
"Clupea harengus",-69.75,40.75
"Clupea harengus",-65.75,41.25
"Clupea harengus",-65.75,41.75
"Clupea harengus",-66.25,41.25
"Clupea harengus",-66.75,41.25
"Clupea harengus",-66.25,41.75
"Clupea harengus",-66.75,41.75
"Clupea harengus",-67.25,41.25
"Clupea harengus",-67.75,41.25
"Clupea harengus",-67.25,41.75
"Clupea harengus",-67.75,41.75
"Clupea harengus",-68.25,41.25
"Clupea harengus",-68.75,41.25
"Clupea harengus",-68.25,41.75
"Clupea harengus",-68.75,41.75
"Clupea harengus",-69.25,41.25
"Clupea harengus",-69.75,41.25
"Clupea harengus",-69.25,41.75
"Clupea harengus",-69.75,41.75
"Clupea harengus",-65.25,42.25
"Clupea harengus",-65.75,42.25
"Clupea harengus",-65.25,42.75
"Clupea harengus",-65.75,42.75
"Clupea harengus",-66.25,42.25
"Clupea harengus",-66.75,42.25
"Clupea harengus",-66.25,42.75
"Clupea harengus",-66.75,42.75
"Clupea harengus",-67.25,42.25
"Clupea harengus",-67.75,42.25
"Clupea harengus",-67.25,42.75
"Clupea harengus",-67.75,42.75
"Clupea harengus",-68.25,42.25
"Clupea harengus",-68.75,42.25
"Clupea harengus",-68.25,42.75
"Clupea harengus",-68.75,42.75
"Clupea harengus",-69.25,42.25
"Clupea harengus",-69.75,42.25
"Clupea harengus",-69.25,42.75
"Clupea harengus",-69.75,42.75
"Clupea harengus",-65.25,43.25
"Clupea harengus",-65.75,43.25
"Clupea harengus",-65.25,43.75
"Clupea harengus",-65.75,43.75
"Clupea harengus",-66.25,43.25
"Clupea harengus",-66.75,43.25
"Clupea harengus",-66.25,43.75
"Clupea harengus",-66.75,43.75
"Clupea harengus",-67.25,43.25
"Clupea harengus",-67.75,43.25
"Clupea harengus",-67.25,43.75
"Clupea harengus",-67.75,43.75
"Clupea harengus",-68.25,43.25
"Clupea harengus",-68.75,43.25
"Clupea harengus",-68.25,43.75
"Clupea harengus",-68.75,43.75
"Clupea harengus",-69.25,43.25
"Clupea harengus",-69.75,43.25
"Clupea harengus",-69.25,43.75
"Clupea harengus",-69.75,43.75
"Clupea harengus",-65.75,44.25
"Clupea harengus",-65.25,44.75
"Clupea harengus",-65.75,44.75
"Clupea harengus",-66.25,44.25
"Clupea harengus",-66.75,44.25
"Clupea harengus",-66.25,44.75
"Clupea harengus",-66.75,44.75
"Clupea harengus",-67.25,44.25
"Clupea harengus",-67.75,44.25
"Clupea harengus",-67.25,44.75
"Clupea harengus",-67.75,44.75
"Clupea harengus",-68.25,44.25
"Clupea harengus",-68.75,44.25
"Clupea harengus",-69.25,44.25
"Clupea harengus",-69.75,44.25
"Clupea harengus",-60.25,45.25
"Clupea harengus",-60.75,45.25
"Clupea harengus",-60.25,45.75
"Clupea harengus",-60.75,45.75
"Clupea harengus",-61.25,45.25
"Clupea harengus",-61.75,45.25
"Clupea harengus",-61.25,45.75
"Clupea harengus",-61.75,45.75
"Clupea harengus",-62.25,45.75
"Clupea harengus",-62.75,45.75
"Clupea harengus",-63.25,45.25
"Clupea harengus",-63.75,45.25
"Clupea harengus",-63.25,45.75
"Clupea harengus",-63.75,45.75
"Clupea harengus",-64.25,45.25
"Clupea harengus",-64.75,45.25
"Clupea harengus",-64.25,45.75
"Clupea harengus",-64.75,45.75
"Clupea harengus",-60.25,46.25
"Clupea harengus",-60.75,46.25
"Clupea harengus",-60.25,46.75
"Clupea harengus",-60.75,46.75
"Clupea harengus",-61.25,46.25
"Clupea harengus",-61.75,46.25
"Clupea harengus",-61.25,46.75
"Clupea harengus",-61.75,46.75
"Clupea harengus",-62.25,46.25
"Clupea harengus",-62.75,46.25
"Clupea harengus",-62.25,46.75
"Clupea harengus",-62.75,46.75
"Clupea harengus",-63.25,46.25
"Clupea harengus",-63.75,46.25
"Clupea harengus",-63.25,46.75
"Clupea harengus",-63.75,46.75
"Clupea harengus",-64.25,46.25
"Clupea harengus",-64.75,46.25
"Clupea harengus",-64.25,46.75
"Clupea harengus",-64.75,46.75
"Clupea harengus",-60.25,47.25
"Clupea harengus",-60.75,47.25
"Clupea harengus",-60.25,47.75
"Clupea harengus",-60.75,47.75
"Clupea harengus",-61.25,47.25
"Clupea harengus",-61.75,47.25
"Clupea harengus",-61.25,47.75
"Clupea harengus",-61.75,47.75
"Clupea harengus",-62.25,47.25
"Clupea harengus",-62.75,47.25
"Clupea harengus",-62.25,47.75
"Clupea harengus",-62.75,47.75
"Clupea harengus",-63.25,47.25
"Clupea harengus",-63.75,47.25
"Clupea harengus",-63.25,47.75
"Clupea harengus",-63.75,47.75
"Clupea harengus",-64.25,47.25
"Clupea harengus",-64.75,47.25
"Clupea harengus",-64.25,47.75
"Clupea harengus",-64.75,47.75
"Clupea harengus",-60.25,48.25
"Clupea harengus",-60.75,48.25
"Clupea harengus",-60.25,48.75
"Clupea harengus",-60.75,48.75
"Clupea harengus",-61.25,48.25
"Clupea harengus",-61.75,48.25
"Clupea harengus",-61.25,48.75
"Clupea harengus",-61.75,48.75
"Clupea harengus",-62.25,48.25
"Clupea harengus",-62.75,48.25
"Clupea harengus",-62.25,48.75
"Clupea harengus",-62.75,48.75
"Clupea harengus",-63.25,48.25
"Clupea harengus",-63.75,48.25
"Clupea harengus",-63.25,48.75
"Clupea harengus",-63.75,48.75
"Clupea harengus",-64.25,48.25
"Clupea harengus",-64.75,48.25
"Clupea harengus",-64.25,48.75
"Clupea harengus",-60.25,49.25
"Clupea harengus",-60.75,49.25
"Clupea harengus",-60.25,49.75
"Clupea harengus",-60.75,49.75
"Clupea harengus",-61.25,49.25
"Clupea harengus",-61.75,49.25
"Clupea harengus",-61.25,49.75
"Clupea harengus",-61.75,49.75
"Clupea harengus",-62.25,49.25
"Clupea harengus",-62.75,49.25
"Clupea harengus",-62.25,49.75
"Clupea harengus",-62.75,49.75
"Clupea harengus",-63.25,49.25
"Clupea harengus",-63.75,49.25
"Clupea harengus",-63.25,49.75
"Clupea harengus",-63.75,49.75
"Clupea harengus",-64.25,49.25
"Clupea harengus",-64.75,49.25
"Clupea harengus",-64.25,49.75
"Clupea harengus",-64.75,49.75
"Clupea harengus",-65.25,45.25
"Clupea harengus",-65.75,45.25
"Clupea harengus",-65.25,45.75
"Clupea harengus",-66.25,45.25
"Clupea harengus",-66.75,45.25
"Clupea harengus",-67.25,45.25
"Clupea harengus",-65.25,47.25
"Clupea harengus",-65.25,47.75
"Clupea harengus",-65.75,47.75
"Clupea harengus",-69.25,47.75
"Clupea harengus",-69.75,47.75
"Clupea harengus",-65.25,48.25
"Clupea harengus",-65.75,48.25
"Clupea harengus",-66.25,48.25
"Clupea harengus",-67.25,48.75
"Clupea harengus",-67.75,48.75
"Clupea harengus",-68.75,48.25
"Clupea harengus",-68.25,48.75
"Clupea harengus",-68.75,48.75
"Clupea harengus",-69.25,48.25
"Clupea harengus",-69.25,48.75
"Clupea harengus",-65.25,49.25
"Clupea harengus",-65.75,49.25
"Clupea harengus",-65.25,49.75
"Clupea harengus",-65.75,49.75
"Clupea harengus",-66.25,49.25
"Clupea harengus",-66.75,49.25
"Clupea harengus",-66.25,49.75
"Clupea harengus",-66.75,49.75
"Clupea harengus",-67.25,49.25
"Clupea harengus",-67.75,49.25
"Clupea harengus",-67.25,49.75
"Clupea harengus",-68.25,49.25
"Clupea harengus",-70.25,40.25
"Clupea harengus",-70.75,40.25
"Clupea harengus",-70.25,40.75
"Clupea harengus",-70.75,40.75
