"species","longitude","latitude"
"Merluccius merluccius",-2.25,59.75
"Merluccius merluccius",-3.25,59.25
"Merluccius merluccius",-3.75,59.25
"Merluccius merluccius",-3.75,59.75
"Merluccius merluccius",-4.25,59.25
"Merluccius merluccius",-4.75,59.25
"Merluccius merluccius",-4.25,59.75
"Merluccius merluccius",-4.75,59.75
"Merluccius merluccius",-5.25,55.25
"Merluccius merluccius",-5.25,55.75
"Merluccius merluccius",-6.25,55.25
"Merluccius merluccius",-6.75,55.25
"Merluccius merluccius",-6.75,55.75
"Merluccius merluccius",-7.75,55.25
"Merluccius merluccius",-7.25,55.75
"Merluccius merluccius",-7.75,55.75
"Merluccius merluccius",-8.25,55.25
"Merluccius merluccius",-8.75,55.25
"Merluccius merluccius",-8.25,55.75
"Merluccius merluccius",-8.75,55.75
"Merluccius merluccius",-9.25,55.25
"Merluccius merluccius",-9.75,55.25
"Merluccius merluccius",-9.25,55.75
"Merluccius merluccius",-5.25,56.25
"Merluccius merluccius",-6.75,56.25
"Merluccius merluccius",-6.75,56.75
"Merluccius merluccius",-7.25,56.25
"Merluccius merluccius",-7.75,56.25
"Merluccius merluccius",-7.25,56.75
"Merluccius merluccius",-7.75,56.75
"Merluccius merluccius",-8.25,56.25
"Merluccius merluccius",-8.75,56.25
"Merluccius merluccius",-8.25,56.75
"Merluccius merluccius",-8.75,56.75
"Merluccius merluccius",-9.25,56.25
"Merluccius merluccius",-9.75,56.25
"Merluccius merluccius",-9.25,56.75
"Merluccius merluccius",-5.25,57.75
"Merluccius merluccius",-5.75,57.75
"Merluccius merluccius",-6.25,57.25
"Merluccius merluccius",-6.75,57.25
"Merluccius merluccius",-6.25,57.75
"Merluccius merluccius",-7.25,57.25
"Merluccius merluccius",-8.25,57.25
"Merluccius merluccius",-8.75,57.25
"Merluccius merluccius",-8.75,57.75
"Merluccius merluccius",-9.25,57.25
"Merluccius merluccius",-9.25,57.75
"Merluccius merluccius",-9.75,57.75
"Merluccius merluccius",-8.25,58.25
"Merluccius merluccius",-8.75,58.25
"Merluccius merluccius",-8.25,58.75
"Merluccius merluccius",-9.25,58.25
"Merluccius merluccius",-5.75,58.25
"Merluccius merluccius",-5.25,58.75
"Merluccius merluccius",-5.75,58.75
"Merluccius merluccius",-6.25,58.25
"Merluccius merluccius",-6.75,58.25
"Merluccius merluccius",-6.25,58.75
"Merluccius merluccius",-6.75,58.75
"Merluccius merluccius",-7.25,58.25
"Merluccius merluccius",-7.75,58.25
"Merluccius merluccius",-7.25,58.75
"Merluccius merluccius",-7.75,58.75
"Merluccius merluccius",-5.25,59.25
"Merluccius merluccius",-5.75,59.25
"Merluccius merluccius",-5.25,59.75
"Merluccius merluccius",-6.25,59.25
"Merluccius merluccius",-6.75,59.25
"Merluccius merluccius",-10.25,50.25
"Merluccius merluccius",-10.75,50.25
"Merluccius merluccius",-10.25,50.75
"Merluccius merluccius",-10.75,50.75
"Merluccius merluccius",-11.25,50.25
"Merluccius merluccius",-11.25,50.75
"Merluccius merluccius",-10.25,51.25
"Merluccius merluccius",-10.75,51.25
"Merluccius merluccius",-10.25,51.75
"Merluccius merluccius",-10.75,51.75
"Merluccius merluccius",-11.25,51.25
"Merluccius merluccius",-11.25,51.75
"Merluccius merluccius",-11.75,51.75
"Merluccius merluccius",-10.25,52.25
"Merluccius merluccius",-10.75,52.25
"Merluccius merluccius",-10.25,52.75
"Merluccius merluccius",-10.75,52.75
"Merluccius merluccius",-11.25,52.25
"Merluccius merluccius",-11.75,52.25
"Merluccius merluccius",-11.25,52.75
"Merluccius merluccius",-11.75,52.75
"Merluccius merluccius",-12.25,52.25
"Merluccius merluccius",-12.25,52.75
"Merluccius merluccius",-12.75,52.75
"Merluccius merluccius",-13.75,52.75
"Merluccius merluccius",-14.25,52.75
"Merluccius merluccius",-14.75,52.75
"Merluccius merluccius",-10.25,53.25
"Merluccius merluccius",-10.75,53.25
"Merluccius merluccius",-10.25,53.75
"Merluccius merluccius",-10.75,53.75
"Merluccius merluccius",-11.25,53.25
"Merluccius merluccius",-11.75,53.25
"Merluccius merluccius",-11.25,53.75
"Merluccius merluccius",-11.75,53.75
"Merluccius merluccius",-12.25,53.25
"Merluccius merluccius",-12.75,53.25
"Merluccius merluccius",-12.75,53.75
"Merluccius merluccius",-13.25,53.25
"Merluccius merluccius",-13.75,53.25
"Merluccius merluccius",-10.25,54.25
"Merluccius merluccius",-10.75,54.25
"Merluccius merluccius",-10.25,54.75
"Merluccius merluccius",-10.75,54.75
"Merluccius merluccius",-11.25,54.25
"Merluccius merluccius",-11.25,54.75
"Merluccius merluccius",-10.25,55.25
"Merluccius merluccius",-0.25,60.25
"Merluccius merluccius",-0.75,60.25
"Merluccius merluccius",-0.25,60.75
"Merluccius merluccius",-0.75,60.75
"Merluccius merluccius",-1.25,60.25
"Merluccius merluccius",-1.75,60.25
"Merluccius merluccius",-1.25,60.75
"Merluccius merluccius",-1.75,60.75
"Merluccius merluccius",-2.25,60.25
"Merluccius merluccius",-2.75,60.25
"Merluccius merluccius",-2.25,60.75
"Merluccius merluccius",-2.75,60.75
"Merluccius merluccius",-3.25,60.25
"Merluccius merluccius",-0.25,61.25
"Merluccius merluccius",-0.75,61.25
"Merluccius merluccius",-0.25,61.75
"Merluccius merluccius",-1.25,61.25
"Merluccius merluccius",-3.25,61.25
"Merluccius merluccius",-17.25,62.25
"Merluccius merluccius",-16.75,63.75
